X,Y,Z,Label
7,5,-1,smooth
-5,-8,-2,pothole
15,13,2,pothole
9,8,0,pothole
3,-2,1,smooth
4,1,0,smooth
8,4,-1,smooth
12,4,0,smooth
4,-4,-2,smooth
6,-2,-2,smooth
15,-4,-3,smooth
4,-4,0,smooth
12,1,-3,smooth
14,0,0,pothole
2,-5,-13,smooth
10,-6,0,smooth
11,-1,1,smooth
5,-5,-2,smooth
14,-5,-14,smooth
6,-4,0,smooth
11,10,-2,pothole
3,-7,1,pothole
3,-5,-4,smooth
3,3,-1,pothole
7,-4,-1,pothole
5,-15,-2,smooth
24,5,-1,smooth
-3,1,-1,smooth
15,7,-1,smooth
5,5,2,smooth
16,-8,2,smooth
4,7,-1,smooth
2,8,4,pothole
14,-8,-1,smooth
9,-3,-1,smooth
6,-1,0,smooth
7,-9,0,pothole
-9,-9,6,smooth
2,-2,-3,pothole
15,1,-2,smooth
12,4,0,pothole
11,-7,0,smooth
14,-5,2,smooth
17,3,1,pothole
8,-5,-1,pothole
3,-4,1,pothole
-1,3,-2,pothole
5,3,-1,smooth
15,4,-1,pothole
11,-2,-3,pothole
9,-6,0,smooth
12,1,-1,smooth
13,-8,0,smooth
8,2,-1,pothole
17,-1,-1,smooth
10,11,-1,pothole
14,6,-5,pothole
13,-3,-1,pothole
4,9,0,pothole
4,-1,-1,smooth
22,1,-3,smooth
7,-10,1,pothole
6,-1,-2,smooth
5,-9,0,smooth
23,3,0,smooth
5,-3,-3,smooth
6,1,-1,smooth
4,2,0,pothole
3,-8,-5,smooth
12,-7,1,pothole
16,-2,0,smooth
-2,-5,-1,smooth
14,-7,-23,smooth
0,-3,0,smooth
7,-2,-4,pothole
3,-2,-2,smooth
0,-6,-3,smooth
8,-3,-1,pothole
-2,2,-2,smooth
12,-2,-1,smooth
-1,-4,1,pothole
2,0,-1,smooth
12,-14,-20,smooth
9,3,-1,smooth
5,8,0,smooth
2,-1,0,smooth
13,-4,-4,smooth
12,-1,0,pothole
8,-4,4,smooth
6,-2,1,smooth
17,-7,7,smooth
4,10,-5,smooth
6,-1,-1,smooth
11,-1,0,smooth
8,-4,-1,smooth
11,-2,-1,pothole
10,4,-3,pothole
13,3,-1,pothole
5,-2,0,smooth
12,-4,-5,smooth
14,-6,-1,smooth
6,-4,0,smooth
7,10,-2,smooth
16,2,0,smooth
9,0,-1,smooth
-4,0,7,pothole
10,0,-1,pothole
9,-13,-16,smooth
22,4,1,smooth
16,-2,-4,smooth
21,4,1,smooth
4,-3,-4,smooth
16,11,3,smooth
1,-1,-2,smooth
7,-2,-1,smooth
7,1,0,smooth
4,-2,-1,pothole
10,-3,-3,smooth
-3,-6,-1,smooth
5,-6,0,smooth
5,-4,-1,smooth
11,-4,0,smooth
14,-5,0,smooth
5,-5,-2,smooth
4,-7,-1,pothole
6,-6,0,smooth
6,-1,-3,smooth
0,-3,0,pothole
7,2,0,smooth
8,5,-2,pothole
12,3,-2,pothole
12,2,2,pothole
8,-5,-2,smooth
6,2,1,smooth
13,0,0,smooth
9,2,0,pothole
14,2,1,pothole
-1,4,0,smooth
17,2,-1,pothole
13,-8,0,pothole
5,-2,-1,smooth
12,3,2,smooth
-1,-7,-2,smooth
10,-2,-1,smooth
9,2,0,pothole
6,-6,1,pothole
10,-9,3,pothole
1,-3,2,pothole
1,-2,1,smooth
6,-1,-2,pothole
10,-4,3,smooth
12,6,-5,pothole
9,-7,-6,smooth
14,0,-2,pothole
0,-4,3,smooth
11,-5,0,pothole
6,5,21,smooth
5,-2,-1,smooth
10,2,0,pothole
6,4,0,smooth
-4,-2,-1,smooth
17,12,-1,pothole
-9,-9,-2,pothole
15,2,1,pothole
15,-10,-3,pothole
9,3,-1,smooth
5,-4,2,smooth
7,-10,-1,pothole
6,2,-1,pothole
-2,1,-1,smooth
-5,-4,-4,smooth
20,5,0,smooth
5,4,5,pothole
-2,4,-4,pothole
17,-8,3,smooth
14,1,0,smooth
9,-2,0,smooth
0,4,1,smooth
4,14,0,pothole
-4,8,1,pothole
15,-2,1,smooth
7,-12,-1,smooth
14,-4,0,smooth
13,-5,-1,smooth
-2,-2,-2,smooth
15,4,2,smooth
6,-3,-1,smooth
6,6,0,smooth
11,-2,0,smooth
8,-2,0,smooth
3,-9,0,smooth
15,-6,-1,smooth
14,6,0,pothole
6,-8,-2,pothole
11,-6,-1,smooth
0,3,2,pothole
17,2,3,pothole
-9,-13,-1,smooth
6,-3,-3,smooth
8,14,-3,smooth
12,-4,-1,smooth
14,0,-1,pothole
11,0,0,smooth
7,-3,0,smooth
13,2,0,smooth
7,7,-3,smooth
17,-3,0,smooth
9,2,-1,smooth
1,-2,0,smooth
1,1,0,smooth
9,1,-2,pothole
3,-2,-1,smooth
-10,-9,-1,smooth
5,0,-3,pothole
16,3,-1,pothole
9,3,-1,smooth
17,-5,1,smooth
14,0,-1,smooth
17,-3,1,smooth
9,-2,-2,smooth
7,-3,1,smooth
5,17,-4,smooth
10,-6,-5,pothole
-1,-3,0,smooth
8,-1,0,pothole
15,-2,-1,smooth
7,2,-1,smooth
13,1,-2,smooth
-1,1,0,smooth
9,-1,-1,smooth
10,12,-1,pothole
16,-8,1,pothole
3,-3,-1,smooth
-4,-9,3,pothole
7,7,-5,pothole
11,1,-1,smooth
8,3,1,smooth
6,-4,-3,pothole
15,8,-2,smooth
20,-8,-7,smooth
8,0,0,smooth
6,-9,2,smooth
25,-7,1,pothole
9,0,1,pothole
10,-2,-1,smooth
4,0,-1,smooth
7,2,3,pothole
7,1,0,smooth
1,0,-3,pothole
-6,-12,-2,pothole
0,0,-1,smooth
12,-3,-2,pothole
7,-14,1,pothole
10,-4,-1,smooth
9,-2,0,pothole
7,1,-1,smooth
9,4,0,smooth
7,-1,-3,pothole
9,-18,-20,smooth
6,4,-1,smooth
-5,3,1,smooth
10,-5,-4,smooth
4,-4,-1,smooth
-2,5,0,smooth
15,-4,0,smooth
18,-8,-3,smooth
13,6,2,smooth
6,-14,2,pothole
5,-1,0,pothole
9,-5,2,smooth
5,-1,-4,smooth
12,0,3,smooth
15,-6,-3,pothole
5,0,-1,smooth
9,3,-1,smooth
5,-6,1,pothole
3,4,-1,smooth
8,0,0,smooth
11,3,-1,smooth
8,5,0,smooth
7,-4,-3,pothole
8,-7,-1,smooth
15,-3,-1,smooth
12,0,1,smooth
16,10,1,pothole
12,-4,2,smooth
15,-2,1,pothole
-6,6,-4,pothole
9,5,-2,smooth
5,0,0,smooth
5,6,-1,pothole
8,2,0,pothole
20,8,10,smooth
-10,9,2,smooth
13,4,-1,pothole
6,0,-1,pothole
15,0,-1,smooth
0,4,-1,pothole
-1,-2,-6,pothole
4,-1,-1,smooth
5,1,-1,smooth
5,0,1,pothole
0,1,-1,smooth
0,-11,-2,smooth
6,0,3,smooth
8,-7,1,pothole
11,-14,-1,pothole
4,-1,-4,pothole
3,-2,-2,smooth
9,-5,2,smooth
11,-5,1,smooth
11,1,-2,pothole
6,0,-2,smooth
9,-9,-2,smooth
14,-3,-1,smooth
9,-1,0,pothole
14,2,-5,smooth
2,4,-3,smooth
9,-16,6,smooth
14,-4,-1,smooth
3,0,-1,pothole
-1,1,2,pothole
6,-5,2,smooth
12,1,3,smooth
7,3,0,smooth
12,-6,-1,smooth
13,1,-2,smooth
13,10,1,smooth
-3,-2,-1,smooth
8,3,-1,smooth
12,1,0,pothole
-1,-3,1,smooth
8,23,-1,pothole
15,-5,1,smooth
8,1,0,smooth
5,3,-2,pothole
13,12,-4,pothole
0,8,5,pothole
7,3,-3,smooth
9,1,2,smooth
9,5,-3,smooth
5,-9,-2,smooth
6,4,-2,smooth
6,-3,1,smooth
-2,2,-3,pothole
6,8,-3,smooth
13,-3,-1,smooth
8,0,-2,smooth
10,2,-2,smooth
8,7,1,pothole
13,-2,1,pothole
14,-6,-1,pothole
10,1,-3,smooth
6,8,-3,pothole
9,3,0,smooth
5,5,0,pothole
25,-2,-1,smooth
6,21,-4,pothole
5,-2,2,pothole
-7,-2,-3,smooth
8,9,-1,smooth
4,1,-1,smooth
3,12,-1,smooth
9,3,-2,smooth
8,1,2,pothole
19,7,3,smooth
15,-3,0,pothole
8,-4,-2,pothole
12,-6,-1,smooth
10,14,-3,pothole
8,-6,-1,smooth
13,5,-4,pothole
14,-11,0,pothole
10,-10,2,pothole
10,6,0,smooth
8,-2,-2,smooth
7,-1,-1,smooth
8,15,-1,smooth
10,-3,-2,smooth
2,4,-1,smooth
-4,1,1,smooth
16,0,-1,smooth
4,2,0,smooth
10,-7,-1,smooth
-1,0,0,smooth
1,1,1,smooth
7,6,4,smooth
12,2,0,smooth
-3,-2,-1,smooth
2,-2,-1,pothole
16,1,1,smooth
13,-6,2,pothole
3,-3,-2,smooth
7,3,-2,smooth
9,-1,0,smooth
1,2,1,pothole
5,0,-2,pothole
4,5,-1,pothole
2,9,-4,pothole
12,-3,-1,smooth
11,2,-2,smooth
16,-9,1,smooth
10,2,0,smooth
3,-14,-3,smooth
13,0,-1,smooth
6,-3,-1,smooth
14,3,1,pothole
6,4,1,smooth
9,3,-1,smooth
5,3,2,smooth
7,7,0,smooth
8,3,-1,pothole
14,-2,-1,smooth
4,-8,-20,smooth
-2,-16,-7,smooth
11,1,-2,smooth
19,2,0,pothole
5,8,-1,smooth
7,6,-2,pothole
8,-3,-1,smooth
13,-5,1,smooth
10,0,2,pothole
21,3,2,smooth
14,3,1,smooth
-1,2,-1,pothole
12,11,0,pothole
10,2,-1,pothole
13,-3,0,smooth
15,-1,0,smooth
1,-2,-1,smooth
-5,1,-1,smooth
17,0,0,smooth
12,-16,-25,smooth
16,8,-4,pothole
7,0,-2,smooth
9,-3,0,smooth
15,-10,-23,smooth
8,-3,-1,smooth
17,1,-3,pothole
10,0,0,smooth
3,5,-2,pothole
10,-8,-1,smooth
8,4,3,pothole
-2,-9,-6,smooth
3,1,-1,smooth
21,1,-5,pothole
6,-4,0,smooth
7,2,-1,pothole
22,7,-1,pothole
12,-9,-22,smooth
18,-4,-2,pothole
19,-10,-2,pothole
6,-7,0,smooth
16,-1,4,smooth
3,-5,-1,smooth
16,5,-1,smooth
-2,4,-2,smooth
2,-6,1,smooth
1,-7,-2,smooth
10,1,-1,smooth
6,0,-1,smooth
17,0,2,smooth
19,0,2,smooth
4,-4,-3,smooth
9,0,-3,smooth
4,-12,-2,smooth
14,2,-1,smooth
4,1,-3,smooth
3,-5,-3,smooth
15,-3,2,smooth
19,-2,-2,pothole
-4,-11,2,smooth
14,-11,-16,smooth
7,15,-2,smooth
18,-7,1,smooth
21,-6,2,pothole
11,7,1,pothole
-3,1,0,pothole
12,-5,0,pothole
10,-5,0,pothole
0,1,-1,pothole
2,-1,0,pothole
9,1,-2,smooth
15,0,0,smooth
5,0,-2,pothole
17,0,0,smooth
2,5,-2,pothole
6,-1,0,pothole
6,5,0,pothole
10,-8,-17,smooth
7,-6,-2,smooth
5,11,-2,smooth
8,7,-1,smooth
10,-2,-3,smooth
0,-18,5,pothole
7,0,0,smooth
-6,13,0,pothole
2,0,-1,smooth
23,11,0,smooth
14,6,-2,smooth
8,3,0,smooth
1,-16,-1,smooth
14,-2,0,smooth
0,-2,0,smooth
12,-10,-1,smooth
11,1,-1,smooth
10,13,1,pothole
9,-4,-1,smooth
9,8,12,smooth
7,4,1,pothole
10,-2,-2,smooth
-2,-10,0,pothole
22,-25,0,smooth
12,0,0,smooth
4,1,0,smooth
6,-6,-4,pothole
5,-1,1,pothole
9,0,-3,pothole
10,0,-1,smooth
20,5,2,pothole
21,5,2,pothole
2,-9,0,smooth
3,-14,-17,smooth
9,6,0,smooth
5,-4,1,pothole
6,-2,3,pothole
-1,4,-1,smooth
-7,-9,2,smooth
5,5,0,pothole
11,-1,-1,smooth
17,-6,1,smooth
3,-1,-1,smooth
15,2,-3,pothole
5,-3,0,smooth
7,0,-3,smooth
29,-2,1,smooth
2,-6,0,smooth
8,2,1,smooth
18,7,0,smooth
10,-1,-1,smooth
8,-2,-1,smooth
15,-6,0,smooth
9,-5,0,smooth
15,2,0,smooth
13,2,-4,smooth
15,3,1,smooth
7,0,-1,smooth
5,-8,-3,pothole
6,4,-1,smooth
7,-2,2,smooth
-1,-8,-2,pothole
14,-1,-1,smooth
11,-12,-6,smooth
21,-1,-1,smooth
-2,-1,-3,smooth
-2,2,-1,smooth
12,-3,-2,pothole
4,1,-2,smooth
9,-12,0,smooth
9,-3,0,pothole
12,-2,0,smooth
8,5,-1,pothole
4,-11,-19,smooth
7,-5,1,smooth
8,-3,0,pothole
3,-3,-1,pothole
18,-1,-1,smooth
12,5,-3,pothole
8,-3,-1,smooth
24,8,-6,smooth
11,-7,1,smooth
6,-7,-4,smooth
6,-7,-2,smooth
11,1,-3,smooth
9,-2,-1,smooth
9,-1,-3,pothole
13,-9,2,smooth
14,-5,-1,smooth
18,1,0,smooth
12,-9,-3,pothole
2,-8,-1,smooth
5,9,14,smooth
-6,1,-3,smooth
7,3,0,smooth
12,-5,-2,smooth
11,1,2,pothole
-6,2,-1,smooth
12,1,0,smooth
8,3,-2,smooth
3,-1,-2,smooth
9,-4,-1,smooth
16,-7,0,pothole
-4,-5,-1,smooth
4,1,-1,smooth
6,-1,0,smooth
19,1,1,pothole
6,2,0,smooth
9,-1,-1,smooth
5,-7,-3,smooth
18,-4,0,smooth
8,-6,-4,pothole
16,2,0,pothole
7,-2,0,smooth
3,-13,-8,smooth
18,1,-1,pothole
3,-9,-4,smooth
4,0,-1,smooth
12,1,9,pothole
9,-6,-3,smooth
19,-6,-3,smooth
8,-1,2,smooth
14,-3,-1,smooth
-3,-2,-3,smooth
11,4,0,smooth
10,11,-5,pothole
8,7,-2,smooth
12,-1,-2,smooth
10,-3,-1,smooth
10,-5,2,pothole
9,7,-1,smooth
15,-1,-1,pothole
6,0,-2,pothole
7,0,-1,pothole
15,-6,-1,smooth
10,10,-2,pothole
5,-2,-1,smooth
0,2,-1,smooth
6,0,-1,smooth
4,-4,-4,smooth
4,-2,0,smooth
3,-13,0,smooth
11,-9,-2,pothole
9,-7,-14,smooth
21,-3,-2,smooth
-1,5,0,pothole
5,-1,-1,smooth
11,-4,1,smooth
19,2,1,smooth
3,7,-1,smooth
11,7,-1,smooth
7,2,0,pothole
10,-16,-4,smooth
13,7,0,smooth
12,-3,-4,smooth
12,-1,-1,pothole
17,-2,-2,pothole
3,4,-1,smooth
15,-2,-3,smooth
9,-1,-1,smooth
12,1,-2,smooth
2,-2,-1,smooth
10,-8,0,smooth
-3,-3,-7,smooth
9,-4,0,pothole
4,5,-2,smooth
18,2,2,smooth
13,-5,-3,smooth
5,3,-3,smooth
6,-2,0,smooth
7,9,-1,pothole
9,-7,-1,smooth
5,-11,-1,pothole
16,-7,1,pothole
7,-3,0,smooth
-2,-5,-3,pothole
10,2,-4,pothole
22,-1,-1,pothole
7,-8,1,pothole
8,5,-1,smooth
7,-15,1,smooth
1,-1,1,smooth
3,9,-2,pothole
5,1,-1,smooth
18,12,-1,smooth
3,-8,1,pothole
6,4,0,pothole
5,-18,-19,smooth
19,0,0,smooth
14,-3,5,smooth
28,-4,0,smooth
3,4,-2,smooth
2,4,-1,smooth
6,0,-2,smooth
-10,-6,5,pothole
7,-13,4,pothole
16,-6,0,smooth
6,-6,0,smooth
-3,0,-3,smooth
5,3,0,smooth
16,0,-1,smooth
13,4,-1,smooth
-2,0,0,smooth
-3,-5,-2,pothole
12,-6,-1,smooth
10,1,-3,smooth
5,3,-1,smooth
8,-4,-1,smooth
10,18,4,smooth
7,5,-2,smooth
13,4,-6,pothole
7,8,-3,smooth
12,-9,-1,smooth
7,0,1,smooth
8,2,-1,smooth
10,6,10,smooth
15,0,-12,pothole
13,-7,-5,smooth
6,4,1,pothole
14,-8,1,pothole
2,1,-5,smooth
8,-2,1,pothole
8,1,-3,pothole
3,-9,0,smooth
7,0,-1,pothole
9,-3,-1,smooth
-1,-15,-13,smooth
-5,10,-1,smooth
6,5,-1,smooth
13,13,-4,pothole
10,3,-1,smooth
4,-2,-1,smooth
7,2,-2,smooth
13,10,-4,pothole
12,5,-3,pothole
16,5,0,pothole
-3,-3,-2,pothole
13,2,-1,smooth
17,1,3,smooth
6,-8,2,pothole
11,6,-3,smooth
23,-11,0,smooth
3,-3,-2,smooth
12,6,0,pothole
3,6,0,smooth
10,-4,-1,smooth
12,-5,0,smooth
6,-4,0,smooth
18,-15,-24,smooth
6,2,-3,smooth
17,6,4,smooth
3,1,-1,pothole
9,3,-1,smooth
4,-7,-4,smooth
1,0,1,smooth
-6,11,-9,pothole
4,-1,5,smooth
12,-2,0,smooth
23,-2,4,smooth
10,-4,0,pothole
2,-5,1,smooth
7,-5,2,pothole
10,-9,-1,pothole
-6,-6,-5,pothole
15,8,-2,smooth
4,-3,0,smooth
14,-10,0,smooth
-3,11,-4,pothole
11,-6,0,smooth
8,2,0,smooth
11,4,-1,smooth
2,8,3,smooth
0,-12,-19,smooth
10,1,0,smooth
16,9,-2,pothole
-4,-1,-1,smooth
10,-2,1,smooth
12,2,-2,smooth
20,1,-2,pothole
13,7,-2,pothole
7,-2,3,pothole
8,3,1,pothole
6,3,-5,smooth
16,-10,-1,smooth
4,5,2,pothole
-1,1,0,smooth
9,11,18,smooth
13,-4,5,pothole
8,1,-2,smooth
0,-4,-1,pothole
11,4,-2,smooth
-1,6,1,pothole
6,5,-2,smooth
12,3,0,smooth
10,11,-2,smooth
-12,-3,3,smooth
7,-1,-2,smooth
-10,7,-4,pothole
8,0,0,smooth
8,-4,2,pothole
-1,-1,2,pothole
13,0,-6,smooth
2,2,-2,pothole
6,8,-1,pothole
16,2,4,smooth
15,-2,0,smooth
12,8,-1,pothole
5,0,-1,smooth
8,-4,-2,smooth
5,4,1,pothole
4,-5,-4,smooth
10,-9,-23,smooth
-4,-3,-2,pothole
0,1,0,pothole
18,-6,1,smooth
7,-1,-2,smooth
16,-11,0,smooth
9,3,-6,smooth
10,4,-1,smooth
0,-2,-3,smooth
3,-7,14,smooth
12,-4,10,pothole
6,4,-1,smooth
11,-4,0,pothole
-1,0,-1,smooth
12,-1,0,smooth
7,4,2,smooth
30,5,1,smooth
14,5,0,pothole
10,-2,0,smooth
11,-4,-1,smooth
3,6,-3,pothole
15,12,-2,smooth
7,2,0,smooth
-1,1,-2,pothole
6,5,-1,smooth
15,2,-1,pothole
8,-2,-1,smooth
14,0,2,smooth
15,8,1,smooth
7,3,-1,pothole
3,2,-1,smooth
6,-2,0,smooth
16,-11,-12,smooth
24,-3,1,smooth
6,-6,-6,pothole
7,-2,0,pothole
13,1,6,smooth
13,-3,-1,smooth
4,4,-1,smooth
19,-4,-1,pothole
7,-2,-1,smooth
11,-5,-2,smooth
20,-14,2,pothole
3,-4,-4,smooth
17,-4,2,smooth
3,9,10,smooth
-6,-4,-3,pothole
24,12,0,smooth
-3,-11,-2,smooth
26,3,-1,smooth
-2,1,1,smooth
-3,-14,1,pothole
-1,0,-1,smooth
4,-3,-1,smooth
7,3,-1,smooth
13,-1,-1,smooth
15,-7,-1,smooth
5,0,-1,smooth
2,1,-1,smooth
18,4,0,smooth
3,-11,-4,smooth
10,-1,-1,smooth
-2,-8,1,smooth
10,-10,-1,smooth
2,6,-2,pothole
13,-9,1,pothole
-4,-7,-3,smooth
11,8,-1,smooth
6,3,-6,smooth
16,-10,-2,smooth
0,-8,-5,smooth
-1,1,-2,smooth
-3,-11,0,smooth
7,-7,0,smooth
3,-6,-3,smooth
9,-7,-6,smooth
5,-1,-1,smooth
5,-5,-1,smooth
7,-4,-1,smooth
9,0,-5,smooth
10,1,-1,pothole
6,7,2,pothole
3,-8,0,pothole
5,3,-1,smooth
18,-4,-1,smooth
7,-6,-1,smooth
9,-8,1,pothole
11,8,0,smooth
16,-11,0,smooth
8,-8,1,smooth
10,0,-1,smooth
2,2,0,smooth
-4,17,0,pothole
15,-5,-1,smooth
20,18,1,smooth
17,4,3,smooth
19,-1,-1,pothole
10,10,7,smooth
9,-5,0,smooth
5,2,-1,smooth
11,-1,-1,smooth
17,-4,1,pothole
10,-1,-1,smooth
6,-5,-4,smooth
12,-14,-2,smooth
6,-2,-1,smooth
7,4,-2,smooth
19,-2,0,smooth
2,0,0,smooth
0,7,3,smooth
14,-1,1,pothole
5,8,-2,smooth
15,-6,-2,smooth
3,-6,-1,pothole
22,-3,1,pothole
19,0,-1,smooth
8,-1,0,smooth
3,9,1,pothole
11,-5,-1,smooth
1,-5,0,smooth
10,3,-4,smooth
17,-6,-1,smooth
11,6,-1,smooth
10,-10,1,smooth
-15,-4,-1,smooth
13,-6,1,smooth
10,6,-1,smooth
11,-2,2,smooth
-1,-5,-2,pothole
8,-1,0,smooth
22,-4,-1,pothole
5,5,-1,pothole
-5,12,-3,smooth
16,-8,1,smooth
7,8,-2,smooth
13,4,-1,pothole
7,3,0,smooth
5,5,-3,smooth
8,-3,0,pothole
2,-1,-2,smooth
7,2,-6,smooth
6,9,5,smooth
2,0,0,pothole
15,8,-7,pothole
12,-8,-3,pothole
10,-10,0,smooth
10,-1,0,pothole
21,1,0,pothole
22,7,0,smooth
9,-4,4,pothole
1,3,0,smooth
8,-4,-8,smooth
6,2,-1,pothole
12,-7,1,smooth
12,-4,-4,smooth
12,3,1,smooth
3,2,-1,smooth
10,1,-1,pothole
10,-8,-1,smooth
16,3,1,smooth
9,-3,-2,pothole
14,-5,-1,smooth
7,-7,-1,smooth
4,-4,2,smooth
5,8,0,smooth
10,6,-1,smooth
8,1,2,smooth
12,3,-1,pothole
6,7,-3,smooth
0,8,0,smooth
1,-8,0,smooth
20,1,-3,smooth
11,-2,0,smooth
13,5,0,smooth
9,1,-1,smooth
6,-9,-4,smooth
2,4,0,smooth
11,-2,2,smooth
-10,12,0,pothole
8,-1,0,smooth
8,11,-4,smooth
5,4,0,smooth
1,-1,2,smooth
10,-4,-1,pothole
6,-2,0,smooth
0,4,-1,pothole
10,-5,1,pothole
6,2,-1,pothole
10,2,2,smooth
12,0,-1,smooth
8,1,-1,smooth
7,4,3,smooth
9,-1,2,smooth
13,-3,-1,smooth
7,3,0,smooth
-5,-1,-1,smooth
7,1,0,smooth
14,4,-1,smooth
7,-1,-1,smooth
5,0,0,smooth
12,0,-1,pothole
3,2,-1,smooth
11,-8,-5,smooth
8,-5,-5,smooth
10,-2,0,smooth
10,-2,4,smooth
9,-12,-23,smooth
13,-7,2,smooth
11,-2,-1,smooth
14,-9,1,smooth
3,-2,-1,smooth
1,-4,0,smooth
6,-1,0,pothole
11,-5,-1,smooth
23,-6,1,pothole
7,2,-1,smooth
10,-4,-1,smooth
4,-10,-1,smooth
7,0,-1,smooth
2,7,17,smooth
-5,0,-1,smooth
10,-1,0,smooth
3,-14,-2,pothole
8,3,0,smooth
8,9,0,smooth
17,-3,1,pothole
17,-5,0,pothole
8,1,-1,smooth
-19,-2,0,smooth
11,11,0,pothole
11,5,5,smooth
17,-4,1,pothole
8,-1,1,pothole
9,-1,0,smooth
13,0,-5,smooth
7,-3,1,pothole
10,-2,0,smooth
20,7,-1,smooth
5,-2,-1,smooth
2,-3,-2,pothole
10,-6,-1,smooth
-8,1,-2,pothole
12,3,-1,smooth
4,3,-1,pothole
15,2,0,pothole
7,-1,1,smooth
12,-5,-1,smooth
14,-5,-2,smooth
13,-11,6,pothole
5,0,2,smooth
10,-11,-20,smooth
-6,-9,-1,smooth
11,5,0,smooth
6,-4,0,smooth
5,-9,1,smooth
8,-6,0,pothole
5,-1,-2,smooth
4,6,-4,smooth
13,-7,0,smooth
11,-1,2,pothole
4,6,-2,pothole
23,-4,-2,pothole
5,2,-1,smooth
-11,-2,0,smooth
11,0,0,smooth
-5,2,-1,smooth
12,-9,0,pothole
13,3,-1,smooth
0,-8,2,smooth
11,0,-1,smooth
7,1,-1,smooth
16,-12,0,smooth
3,6,1,smooth
14,-3,0,smooth
8,6,1,smooth
15,4,-3,pothole
4,-5,-1,smooth
6,3,-2,smooth
14,-14,1,pothole
8,3,-1,smooth
3,-1,1,smooth
9,4,2,pothole
8,-3,2,smooth
11,2,-2,smooth
6,5,0,smooth
5,-11,0,smooth
19,-1,-1,pothole
4,-7,-1,pothole
3,-2,-1,smooth
15,-9,-23,smooth
11,0,-2,pothole
19,12,-2,smooth
8,1,0,smooth
5,3,-3,smooth
2,-8,-1,pothole
3,7,-4,smooth
11,-7,-17,smooth
4,-2,-1,smooth
-1,-3,-2,smooth
10,7,0,smooth
10,5,1,smooth
18,-8,2,smooth
19,-20,0,smooth
12,9,-2,pothole
-2,-7,-7,smooth
5,-6,-1,smooth
16,5,0,smooth
17,0,-1,smooth
-1,1,-3,smooth
2,-1,0,pothole
9,1,0,smooth
1,0,-2,smooth
1,1,0,smooth
14,9,18,smooth
17,-5,1,smooth
10,-7,0,smooth
8,4,-1,pothole
6,-6,5,pothole
9,-3,-1,smooth
-10,9,-3,smooth
-2,1,-1,smooth
3,11,4,smooth
5,0,0,smooth
-1,-4,-1,smooth
4,-7,1,smooth
-8,2,0,smooth
18,-5,-1,smooth
7,-2,-6,smooth
2,-3,0,smooth
14,1,-3,smooth
-4,-1,0,pothole
0,2,-2,pothole
14,-5,0,pothole
-3,-5,-1,smooth
16,11,-1,pothole
9,-5,0,smooth
6,-1,-1,smooth
7,1,2,smooth
4,1,-4,smooth
11,5,-2,smooth
7,2,2,smooth
13,2,-3,pothole
2,-3,-5,smooth
8,-5,0,smooth
10,2,-1,smooth
4,4,-12,smooth
11,-5,-1,pothole
9,-2,2,smooth
18,4,0,pothole
13,-12,1,smooth
9,-8,0,smooth
4,6,-5,smooth
13,-6,0,smooth
2,-4,-5,pothole
6,-3,-3,pothole
6,2,-2,smooth
-6,6,-3,pothole
18,-17,-1,pothole
10,-3,-2,smooth
12,-1,-1,smooth
6,4,-1,smooth
6,-7,2,smooth
5,-1,-1,smooth
7,-5,1,pothole
7,2,0,smooth
11,-5,-1,smooth
17,-4,0,pothole
26,-8,-8,smooth
18,-5,-4,pothole
14,3,-4,pothole
27,1,-1,smooth
5,-19,2,pothole
21,3,-1,pothole
2,3,0,smooth
-2,5,1,pothole
16,13,-2,smooth
1,-9,-1,smooth
8,-7,0,smooth
11,-12,-2,smooth
20,-2,-1,smooth
9,-5,-2,pothole
-5,-1,5,smooth
10,-6,0,pothole
16,14,0,smooth
3,-7,3,pothole
8,7,-6,smooth
4,-2,-2,pothole
8,-1,1,smooth
12,-3,0,smooth
22,5,-6,smooth
-8,-4,0,smooth
13,-10,-1,pothole
6,-5,-1,smooth
9,-8,-1,smooth
3,-1,-2,pothole
19,3,1,pothole
10,0,0,smooth
-2,-18,-2,pothole
8,-5,-2,smooth
5,12,-1,pothole
11,7,1,smooth
-4,9,-1,smooth
0,-2,-3,smooth
6,0,0,smooth
10,-3,-2,pothole
22,5,-1,smooth
11,-3,-1,smooth
10,-1,0,smooth
13,0,1,smooth
0,17,-2,smooth
10,2,0,smooth
13,-20,6,pothole
9,0,0,smooth
-14,-3,-2,pothole
17,3,0,smooth
16,-5,1,pothole
20,-3,0,pothole
7,-4,-1,pothole
12,1,-4,smooth
4,4,3,smooth
6,7,0,smooth
13,-4,-2,smooth
16,5,1,smooth
9,-5,-1,smooth
10,-7,-1,smooth
19,-5,-3,smooth
2,-5,-2,pothole
2,-1,-1,pothole
13,-3,0,pothole
3,2,-6,smooth
4,3,0,smooth
8,-7,0,pothole
11,1,0,smooth
12,1,-4,smooth
11,-7,2,smooth
4,-4,3,smooth
12,4,-1,pothole
17,-4,3,pothole
8,-2,2,smooth
10,-3,-5,smooth
9,3,-2,pothole
11,1,0,smooth
4,-8,1,pothole
0,1,-2,smooth
20,6,3,pothole
1,-3,-1,smooth
12,-4,0,smooth
4,-1,-5,pothole
7,-8,1,smooth
14,2,-1,smooth
5,8,0,smooth
